FID,BuildingCl,BuildingUs,BUILDINGID,RuleID,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
669,Residential,Single Family Detached - R1,2770,1,25.9125679562,41.6920491577,105.5390625,41.2278712159431
670,Residential,Accessory Building,2771,1,21.579882862,29.1044311518,73.6875,34.3354997145817
671,Residential,Accessory Building,2772,1,32.9829863978,67.6782084093,171.328125,52.4776361606031
672,Residential,Accessory Building,2774,1,24.0215088303,34.8358607209,88.1953125,38.2175401406751
673,Residential,Single Family Detached - R1,2777,1,40.4625723652,94.9423556274,240.3828125,64.3793121256616
674,Residential,Single Family Detached - R1,2778,1,77.6629464209,276.561924348,700.1640625,123.550893379605
675,Residential,Accessory Building,2779,1,34.4186699768,63.9065898952,161.796875,54.7577930330591
676,Residential,Single Family Detached - R1,2780,1,49.1960333794,138.302740715,350.125,78.2789266877536
677,Residential,Single Family Detached - R1,2781,1,44.0659200623,100.190206478,253.65625,70.1204815339432
678,Residential,Single Family Detached - R1,2782,1,57.8958432897,160.472901845,406.2734375,92.1161225086284
679,Residential,Accessory Building,2783,1,29.685274137,55.0585488546,139.3828125,47.2325513500098
680,Residential,Accessory Building,2784,1,35.1611003767,76.5815801047,193.875,55.9429592085862
681,Residential,Single Family Detached - R1,2785,1,48.5029741042,145.089105553,367.3125,77.1779936597242
682,Residential,Single Family Detached - R1,2786,1,38.6635750431,91.1867499218,230.8515625,61.5114458207677
683,Residential,Accessory Building,2787,1,31.9314043692,63.5535281504,160.890625,50.8075392043222
684,Residential,Single Family Detached - R1,2788,1,31.5634780851,61.3076502934,155.203125,50.2229614243303
685,Residential,Duplex - R2,2789,1,53.7098754088,150.017392364,379.78125,85.4507241201351
686,Residential,Duplex - R2,2790,1,37.4026689123,87.3416150015,221.109375,59.5123919327897
687,Institutional,Accessory Building,2791,1,20.5599107461,24.5547148702,62.1640625,32.7092605782114
688,Institutional,Church,2792,1,15.6225619408,14.3846400284,36.4140625,24.8545891461172
689,Institutional,Church,2793,1,59.7717175234,188.797473902,477.9609375,95.1155660553893
690,Institutional,Church,2794,1,80.8483569962,319.925031679,809.890625,128.69600766308
691,Residential,Single Family Detached - R1,2795,1,50.0349902311,150.10272308,380.015625,79.6113984465608
692,Residential,Single Family Detached - R1,2796,1,49.5393509607,119.496634108,302.53125,78.8124822214581
693,Residential,Single Family Detached - R1,2797,1,60.7900405048,183.798537001,465.3203125,96.6800188643991
694,Residential,Single Family Detached - R1,2798,1,56.8619605018,152.642092608,386.4453125,90.4960387754059
695,Residential,Single Family Detached - R1,2799,1,65.3880398813,214.311911691,542.5703125,104.058515818411
696,Residential,Single Family Detached - R1,2800,1,54.45665478,182.177861531,461.2265625,86.6629281812643
697,Residential,Single Family Detached - R1,2801,1,52.6693427498,147.097930083,372.40625,83.8019550755297
698,Residential,Single Family Detached - R1,2802,1,57.2625848465,158.579329259,401.484375,91.1462721972317
699,Commercial,Commercial - Service/Retail/Office,2803,1,238.08933321,2073.80839825,5250.421875,379.138481577276
700,Commercial,Commercial - Service/Retail/Office,2804,1,219.612837595,1928.50832287,4882.3828125,349.6983645235
701,Commercial,Commercial - Service/Retail/Office,2805,1,219.709324814,1913.78456575,4844.9375,349.847102903584
702,Commercial,Commercial - Service/Retail/Office,2806,1,380.003537965,5499.50737226,13922.453125,604.632400493123
703,Commercial,Commercial - Service/Retail/Office,2807,1,144.463731771,879.903146551,2227.6875,229.920176350874
704,Commercial,Commercial - Service/Retail/Office,2809,1,112.882354005,747.230741624,1891.7109375,179.578529514341
705,Commercial,Commercial - Service/Retail/Office,2810,1,218.521253205,2242.77330813,5677.9765625,347.879912406569
706,Commercial,Commercial - Service/Retail/Office,2811,1,112.915717382,679.64583174,1720.71875,179.667587330781
707,Commercial,Commercial - Service/Retail/Office,2812,1,78.6651634184,347.756687656,880.4609375,125.162230358536
708,Commercial,Commercial - Service/Retail/Office,2813,1,128.24431118,808.18729091,2046.21875,204.07862400068
709,Commercial,Commercial - Service/Retail/Office,2814,1,95.3618134213,510.527455652,1292.625,151.736050208265
710,Commercial,Commercial - Service/Retail/Office,2815,1,66.1085795711,266.266888833,674.1640625,105.185006555959
711,Commercial,Hotel/Visitor Accommodation,2816,1,328.624423306,2565.43780174,6495.3828125,523.035489880345
712,Residential,Single Family Detached - R1,2817,1,43.0603354831,113.865398044,288.3046875,68.5300309878778
713,Residential,Accessory Building,2818,1,32.751400608,67.0342678889,169.7265625,52.1144841066286
714,Residential,Accessory Building,2819,1,32.3149174378,65.1996915774,165.0859375,51.420315101171
715,Residential,Single Family Detached - R1,2820,1,44.2103215148,116.761866617,295.6328125,70.3539033344137
716,Residential,Townhouse/Fourplex - R4,2821,1,79.3436377259,321.785138839,814.734375,126.226761541881
717,Residential,Accessory Building,2822,1,30.6094132016,58.5577016175,148.25,48.705643028755
718,Residential,Single Family Detached - R1,2823,1,52.5169598215,170.930909339,432.7890625,83.561223930556
719,Residential,Single Family Detached - R1,2824,1,54.9089720449,157.434310598,398.625,87.363871340176
720,Residential,Accessory Building,2825,1,32.8931766636,67.6145138219,171.203125,52.3395654531194
721,Residential,Single Family Detached - R1,2826,1,44.1810782047,119.916132752,303.6171875,70.3051044432062
722,Residential,Single Family Detached - R1,2827,1,54.4968393588,162.561017071,411.5859375,86.7026403476302
723,Residential,Accessory Building,2828,1,34.7177259426,75.0760830622,190.078125,55.2438737219553
724,Residential,Single Family Detached - R1,2831,1,46.4224052394,110.986960836,281,73.8638733755477
725,Residential,Accessory Building,2839,1,32.7404296087,66.9959642128,169.6171875,52.0950127902453
726,Residential,Accessory Building,2840,1,17.9412178948,19.8054153925,50.1484375,28.5458033542346
727,Residential,Single Family Detached - R1,2841,1,45.0355275485,121.475256013,307.546875,71.6646990832311
728,Residential,Single Family Detached - R1,2842,1,57.1401313377,176.923582395,447.9296875,90.9157697470694
729,Residential,Single Family Detached - R1,2843,1,36.7978751015,84.2533791521,213.3046875,58.5531819934207
730,Residential,Single Family Detached - R1,2844,1,46.813028282,134.020403868,339.3046875,74.4921096170948
731,Residential,Duplex - R2,2845,1,62.1293379832,236.808696441,599.546875,98.8520835881692
732,Residential,Duplex - R2,2846,1,62.1292461366,237.255570873,600.6796875,98.8525028705868
733,Residential,Single Family Detached - R1,2849,1,44.7788985396,123.213858368,311.9765625,71.264910377897
734,Residential,Single Family Detached - R1,2850,1,29.5190153405,53.8836841404,136.421875,46.9644419777986
735,Residential,Single Family Detached - R1,2851,1,47.9240477419,134.825931031,341.3671875,76.2684598923834
736,Residential,Single Family Detached - R1,2852,1,43.9729891664,110.986584988,281.015625,69.9646919996205
737,Residential,Single Family Detached - R1,2853,1,62.3270253279,184.85452161,468.046875,99.2324203672791
738,Residential,Single Family Detached - R1,2854,1,25.6123659118,34.7407797935,87.953125,40.7739222762171
739,Residential,Single Family Detached - R1,2855,1,43.7359688922,116.169682132,294.140625,69.5965556503017
740,Residential,Single Family Detached - R1,2856,1,26.2739465803,40.3409855644,102.1328125,41.8213321044156
741,Residential,Single Family Detached - R1,2857,1,31.6750632521,62.2430596148,157.5859375,50.4072280931304
742,Residential,Single Family Detached - R1,2858,1,32.9062035264,60.5860680105,153.3828125,52.3688993671465
743,Residential,Single Family Detached - R1,2859,1,26.204573013,41.341330637,104.671875,41.7072721121771
744,Residential,Duplex - R2,2860,1,31.5324952102,60.5278535127,153.2421875,50.1851871886581
745,Residential,Duplex - R2,2861,1,65.5579022144,161.089969913,407.859375,104.333709995562
746,Residential,Duplex - R2,2862,1,61.4606106044,233.129454034,590.25,97.8101550404389
747,Residential,Single Family Detached - R1,2863,1,45.3321207625,124.484711269,315.1875,72.1152801602911
748,Residential,Single Family Detached - R1,2864,1,60.6333013162,234.681029037,594.171875,96.5006730645122
749,Residential,Single Family Detached - R1,2865,1,42.5082925306,109.350868428,276.859375,67.6222599080473
750,Residential,Accessory Building,2866,1,24.8420904505,38.568554611,97.6484375,39.5282212460909
751,Residential,Single Family Detached - R1,2867,1,54.6391398472,161.386879126,408.6015625,86.9528956899399
752,Residential,Single Family Detached - R1,2868,1,43.1087744037,114.484340669,289.859375,68.6045648421107
753,Residential,Single Family Detached - R1,2869,1,46.7411398867,132.34356052,335.0703125,74.3624116162272
754,Residential,Single Family Detached - R1,2870,1,44.5614917862,119.651962059,302.9453125,70.8874304627421
755,Residential,Single Family Detached - R1,2871,1,42.4237349836,109.318074876,276.7890625,67.4885577716694
756,Residential,Accessory Building,2872,1,30.6126819044,58.1929464752,147.3359375,48.7152177025502
757,Residential,Accessory Building,2873,1,32.8848405552,67.4006701255,170.640625,52.3290799472214
758,Residential,Single Family Detached - R1,2876,1,55.5962808017,179.146233892,453.5546875,88.4613205937716
759,Residential,Accessory Building,2877,1,26.5084728876,43.1915057053,109.3515625,42.1771762239062
760,Commercial,Hotel/Visitor Accommodation,2878,1,33.1281758839,68.5850422637,173.65625,52.7154717076111
761,Commercial,Hotel/Visitor Accommodation,2879,1,235.570488993,1056.2738708,2674.5859375,374.624160212967
762,Commercial,Hotel/Visitor Accommodation,2880,1,220.40250421,868.277447178,2198.5,350.433082314893
763,Residential,Single Family Detached - R1,2881,1,103.002766648,303.826002612,769.296875,163.935471121327
764,Residential,Accessory Building,2882,1,27.5063100071,45.7828813297,115.9296875,43.7791846580608
765,Residential,Single Family Detached - R1,2883,1,45.4223857532,124.747814041,315.859375,72.2599023140789
766,Commercial,Hotel/Visitor Accommodation,2884,1,102.996881013,345.396084366,874.5234375,163.764467661916
767,Commercial,Hotel/Visitor Accommodation,2885,1,186.266410671,740.474556704,1874.9296875,296.331473327691
768,Commercial,Commercial - Service/Retail/Office,2891,1,100.786166072,397.473158353,1006.5,160.415038612017
769,Commercial,Hotel/Visitor Accommodation,2894,1,322.978195608,2120.88788712,5370.75,514.022840640961
770,Commercial,Commercial - Service/Retail/Office,2895,1,54.5789900592,181.786598017,460.2890625,86.8562924130408
771,Commercial,Hotel/Visitor Accommodation,2896,1,233.468074772,2009.52419582,5088.546875,371.660959103367
772,Transportation/Utilities,Railway,2897,1,14.0849823719,12.3680342566,31.3125,22.4124942911203
773,Transportation/Utilities,Railway,2898,1,8.93105981118,4.95293138523,12.53125,14.2121820239361
774,Transportation/Utilities,Railway,2899,1,6.58116631595,2.70482715064,6.8515625,10.4724289362724
775,Commercial,Commercial - Service/Retail/Office,2900,1,62.0358562761,207.501844248,525.421875,98.7238390419816
776,Commercial,Commercial - Service/Retail/Office,2901,1,16.1116027491,14.7627655075,37.375,25.6413938731988
777,Residential,Single Family Detached - R1,2902,1,52.0073940775,143.269510838,362.7421875,82.7648421085926
778,Residential,Single Family Detached - R1,2903,1,50.1305887894,142.404592239,360.53125,79.7776224527779
779,Residential,Single Family Detached - R1,2904,1,44.6631346413,107.385055458,271.875,71.0662928575115
780,Residential,Single Family Detached - R1,2905,1,59.0779439253,210.364213416,532.6015625,94.0263209301111
781,Residential,Single Family Detached - R1,2906,1,54.3128287295,142.957051925,361.9375,86.4508943943939
782,Residential,Single Family Detached - R1,2907,1,48.2739882611,142.443237497,360.640625,76.8269682936724
783,Residential,Single Family Detached - R1,2908,1,58.672688828,171.773960955,434.875,93.3653371119254
784,Residential,Single Family Detached - R1,2909,1,43.9485440577,120.137352324,304.171875,69.9297204350107
785,Residential,Single Family Detached - R1,2910,1,51.9247137344,150.822420187,381.84375,82.6285900428319
786,Residential,Single Family Detached - R1,2911,1,56.0502585763,142.550934352,360.90625,89.1947023968917
787,Residential,Single Family Detached - R1,2912,1,53.9064533368,145.262034889,367.78125,85.7908333793542
788,Residential,Single Family Detached - R1,2913,1,72.9017549833,265.95770493,673.34375,116.013137026867
789,Residential,Single Family Detached - R1,2914,1,36.3077704929,65.5341240123,165.921875,57.759349060002
790,Residential,Single Family Detached - R1,2915,1,47.6969590554,115.872505348,293.359375,75.8750257163456
791,Residential,Single Family Detached - R1,2916,1,60.5292472722,189.955731729,480.96875,96.2922930137721
792,Residential,Single Family Detached - R1,2917,1,50.0578739892,141.077711879,357.203125,79.6499604648989
793,Transportation/Utilities,Public Utilities,2918,1,28.9266868571,52.108703727,131.9375,46.0320252454755
794,Residential,Single Family Detached - R1,2919,1,65.6177344098,195.641501945,495.34375,104.411814513797
795,Residential,Single Family Detached - R1,2920,1,55.9415061818,162.999593005,412.6953125,89.0232435440002
796,Residential,Single Family Detached - R1,2921,1,38.133206195,70.9457849269,179.6328125,60.7014297552014
797,Residential,Single Family Detached - R1,2922,1,51.8058799999,116.38089809,294.6796875,82.4517662057147
798,Residential,Single Family Detached - R1,2923,1,63.0761009871,203.862452982,516.1640625,100.398325641005
799,Residential,Single Family Detached - R1,2924,1,51.0391026007,145.545554592,368.4921875,81.2202830542105
800,Residential,Single Family Detached - R1,2925,1,65.9179158935,172.607199008,437.015625,104.924781168884
801,Residential,Single Family Detached - R1,2926,1,43.4569796437,115.757827973,293.09375,69.1351225057415
802,Residential,Single Family Detached - R1,2927,1,46.9207762616,136.049624869,344.453125,74.6488618970169
803,Residential,Single Family Detached - R1,2928,1,43.4648325081,116.600882209,295.21875,69.1500740171711
804,Residential,Single Family Detached - R1,2929,1,62.9585836741,220.847578375,559.1484375,100.195982890519
805,Residential,Single Family Detached - R1,2930,1,62.7752156635,211.669491706,535.9296875,99.9080520318316
806,Residential,Single Family Detached - R1,2931,1,67.3590448015,173.224688787,438.578125,107.20095259706
807,Residential,Single Family Detached - R1,2932,1,48.7547465955,125.506576034,317.7734375,77.5777870822785
808,Residential,Single Family Detached - R1,2933,1,63.1285451123,184.937657286,468.2421875,100.449075735743
809,Residential,Single Family Detached - R1,2934,1,47.9409152997,137.471754245,348.0546875,76.2773306842798
810,Residential,Accessory Building,2935,1,29.8244299714,55.1827022388,139.71875,47.4616001728248
811,Industrial,Mixed Industrial/Commercial,2936,1,155.421967693,1300.40063066,3292.7109375,247.322059934977
812,Industrial,Mixed Industrial/Commercial,2937,1,51.2303974949,155.062122137,392.609375,81.4939701085573
813,Industrial,Mixed Industrial/Commercial,2938,1,95.8122474233,573.312445108,1451.6640625,152.466443926886
814,Industrial,Mixed Industrial/Commercial,2939,1,123.857046857,544.307494742,1378.2265625,196.9158177703
815,Industrial,Mixed Industrial/Commercial,2940,1,14.0541775988,11.9678535851,30.296875,22.3624146041979
816,Industrial,Mixed Industrial/Commercial,2941,1,73.9688114621,340.350495434,861.8125,117.700905792269
817,Industrial,Mixed Industrial/Commercial,2942,1,69.93758356,251.435565026,636.6640625,111.279126616721
818,Industrial,Mixed Industrial/Commercial,2943,1,67.5807798825,282.164204974,714.46875,107.523693290046
819,Institutional,School,2944,1,650.637467703,7884.74809962,19965.03125,1035.41824451739
820,Commercial,Commercial - Service/Retail/Office,2945,1,232.764298095,1801.02994636,4560.7890625,370.321988048422
821,Commercial,Commercial - Service/Retail/Office,2946,1,17.2286630394,18.4336508983,46.671875,27.4177561975661
822,Institutional,Municipal Facilities,2947,1,32.0959321833,64.3581823439,162.9765625,51.074405968495
823,Industrial,Mixed Industrial/Commercial,2948,1,91.6911433888,433.831809187,1098.53125,145.905727957518
824,Industrial,Mixed Industrial/Commercial,2949,1,102.734262726,589.500163349,1492.734375,163.531217709362
825,Industrial,Mixed Industrial/Commercial,2950,1,18.644549988,19.8528689142,50.2734375,29.6806362989694
826,Industrial,Mixed Industrial/Commercial,2951,1,34.4618572661,56.073370506,141.984375,54.8494773960602
827,Industrial,Mixed Industrial/Commercial,2952,1,33.9422715503,60.4218907264,153,54.0294922694948
828,Industrial,Mixed Industrial/Commercial,2953,1,27.4435136766,46.7719216391,118.4375,43.6748484263421
829,Industrial,Mixed Industrial/Commercial,2954,1,14.1958532264,12.3067655053,31.15625,22.5936489449904
830,Industrial,Mixed Industrial/Commercial,2955,1,13.1961683245,9.7184610021,24.6015625,21.0071103225439
831,Commercial,Commercial - Service/Retail/Office,2956,1,68.9405883877,262.008751928,663.515625,109.726411071675
832,Commercial,Commercial - Service/Retail/Office,2957,1,23.3070258428,33.9507180552,86,37.0918276751763
833,Commercial,Commercial - Service/Retail/Office,2958,1,94.9521251725,465.053942244,1177.7890625,151.114392126834
834,Commercial,Commercial - Service/Retail/Office,2959,1,52.082863681,160.077542498,405.421875,82.8796136504761
835,Commercial,Commercial - Service/Retail/Office,2960,1,19.2964321264,20.6671681905,52.34375,30.7134457122975
836,Commercial,Commercial - Service/Retail/Office,2961,1,18.3168509799,20.8495571268,52.8046875,29.1504296732896
837,Commercial,Commercial - Service/Retail/Office,2962,1,114.794501241,600.222209811,1520.125,182.662132052668
838,Commercial,Commercial - Service/Retail/Office,2963,1,93.2117354109,538.18913356,1363.0078125,148.335669214144
839,Commercial,Commercial - Service/Retail/Office,2964,1,25.2649607176,39.179581589,99.2109375,40.2046738502384
840,Commercial,Commercial - Service/Retail/Office,2965,1,97.9714483786,427.901770098,1083.6796875,155.8411908429
841,Commercial,Commercial - Service/Retail/Office,2966,1,20.5979237996,25.3578461204,64.2109375,32.7706220084059
842,Commercial,Accessory Building,2967,1,17.5394842631,17.4922258886,44.296875,27.9143331995567
843,Commercial,Hotel/Visitor Accommodation,2968,1,233.177192292,1685.98990277,4269.6875,371.086134782421
844,Commercial,Hotel/Visitor Accommodation,2969,1,56.4275363362,132.832843719,336.3828125,89.7807400795713
845,Commercial,Hotel/Visitor Accommodation,2970,1,19.8545329377,23.7100147482,60.046875,31.5972564211415
846,Commercial,Hotel/Visitor Accommodation,2971,1,45.8059720736,102.513736407,259.6015625,72.8823675882201
847,Commercial,Hotel/Visitor Accommodation,2972,1,166.036909049,945.66857843,2394.796875,264.236028534449
848,Commercial,Hotel/Visitor Accommodation,2973,1,15.9246405549,17.4350915525,44.140625,25.3410411261482
849,Commercial,Hotel/Visitor Accommodation,2974,1,58.2070696865,149.925791223,379.6640625,92.6128411060077
850,Commercial,Hotel/Visitor Accommodation,2975,1,45.6735584388,102.940909015,260.6875,72.6732153461336
851,Commercial,Hotel/Visitor Accommodation,2976,1,44.1646928121,97.3455022293,246.515625,70.2715727263379
852,Commercial,Hotel/Visitor Accommodation,2977,1,45.5883886353,105.429964047,266.984375,72.5365242239038
853,Commercial,Commercial - Service/Retail/Office,2978,1,60.9510764181,223.838496817,566.8984375,97.0013472278201
854,Commercial,Commercial - Service/Retail/Office,2979,1,44.8277283461,125.354762209,317.4765625,71.3403517379803
855,Commercial,Commercial - Service/Retail/Office,2980,1,62.9125292756,235.327103966,595.984375,100.127929635461
856,Commercial,Commercial - Service/Retail/Office,2981,1,38.4497527692,87.9704461455,222.796875,61.1949539033629
857,Commercial,Commercial - Service/Retail/Office,2982,1,60.6714890108,221.864773389,561.90625,96.5625974093173
858,Recreational,Accessory Building,2983,1,24.6262872148,37.5188932459,95.0390625,39.1979859504818
859,Institutional,Other Institutional,2984,1,44.7210715333,123.142511797,311.890625,71.165950973177
860,Institutional,Other Institutional,2985,1,18.1123777309,20.38932023,51.640625,28.8233648300411
861,Institutional,Other Institutional,2986,1,76.2404022208,351.940874316,891.4609375,121.328051321822
862,Commercial,Mixed Use - Residential with Visitor Accommodation,2987,1,624.092211421,3549.00062651,8981.625,992.804649413161
863,Residential,Townhouse/Fourplex - R4,2988,1,135.114885506,470.682829122,1191.1015625,214.947827859723
864,Residential,Single Family Detached - R1,2989,1,43.3156606445,116.423213897,294.5703125,68.9065139680745
865,Recreational,Accessory Building,2990,1,31.0855332301,54.5921730549,138.3046875,49.4771841520602
866,Recreational,Accessory Building,2991,1,6.02198406607,2.23850702215,5.671875,9.58451284410992
867,Residential,Accessory Building,2992,1,13.9974803091,11.9608766095,30.2890625,22.2765528724811
868,Residential,Accessory Building,2993,1,15.682294825,15.3450402168,38.859375,24.9563585987856
869,Residential,Accessory Building,2994,1,23.7117222833,30.1505604274,76.3671875,37.7203370879961
870,Institutional,Other Institutional,2995,1,34.3106308057,43.7661184421,110.8515625,54.6154498531369
871,Institutional,Other Institutional,2996,1,8.90597672119,4.94635478921,12.5234375,14.1732548508902
872,Institutional,Other Institutional,2997,1,12.5902014658,9.15134853865,23.1796875,20.0369526527765
873,Institutional,Other Institutional,2998,1,9.90816531715,5.09969434169,12.921875,15.7669121570199
874,Institutional,Other Institutional,2999,1,25.8402988848,31.7214764057,80.3515625,41.1003269350722
875,Institutional,Other Institutional,3000,1,7.06506279908,3.11896254341,7.890625,11.2440800709037
876,Institutional,School,3001,1,28.5677164175,50.928540296,128.96875,45.4614514581493
877,Industrial,Mixed Industrial/Commercial,3002,1,11.0489628777,6.57468635465,16.6484375,17.5908635894776
878,Institutional,Municipal Facilities,3003,1,10.5510852851,6.87544433041,17.4140625,16.7890033239503
879,Commercial,Commercial - Service/Retail/Office,3004,1,40.9659115016,104.220869443,263.9296875,65.1876859622846
880,Commercial,Commercial - Service/Retail/Office,3005,1,13.2654541762,10.9963931749,27.8515625,21.1097151116241
881,Commercial,Commercial - Service/Retail/Office,3006,1,31.8739017868,50.8108900417,128.6796875,50.7397867157705
882,Commercial,Commercial - Service/Retail/Office,3007,1,26.5540451709,32.6069047173,82.578125,42.2605619287057
883,Commercial,Commercial - Service/Retail/Office,3008,1,19.6353333915,23.7428386322,60.125,31.2494317189857
884,Commercial,Commercial - Service/Retail/Office,3009,1,20.1831298942,25.3034520719,64.0859375,32.1202207363847
885,Commercial,Commercial - Service/Retail/Office,3010,1,7.61347328734,3.59070068749,9.0859375,12.1151308228528
886,Commercial,Commercial - Service/Retail/Office,3011,1,53.4745034436,132.872482484,336.5,85.1028542098535
887,Commercial,Commercial - Service/Retail/Office,3012,1,6.6226767127,2.51408556548,6.375,10.5375560774686
888,Commercial,Hotel/Visitor Accommodation,3013,1,113.883408191,513.263602598,1299.78125,181.179851695003
889,Commercial,Hotel/Visitor Accommodation,3014,1,93.5862929486,398.658758263,1009.515625,148.893329607306
890,Commercial,Hotel/Visitor Accommodation,3015,1,89.0921722071,372.563990027,943.4453125,141.746493904333
891,Residential,Accessory Building,3016,1,10.5261104683,6.90726421888,17.484375,16.7484986080444
892,Residential,Accessory Building,3017,1,7.39123471796,3.12232574559,7.921875,11.7598022054832
893,Residential,Accessory Building,3018,1,14.468498532,12.6339861975,31.9921875,23.0167191684562
894,Residential,Accessory Building,3019,1,9.0605803595,4.99917378211,12.65625,14.4143786028583
895,Residential,Accessory Building,3020,1,8.56508139656,4.43248537306,11.21875,13.6254957348394
896,Residential,Accessory Building,3021,1,8.2129004211,3.97015612778,10.0546875,13.0725568200047
897,Residential,Accessory Building,3022,1,10.463337239,6.84161962455,17.3203125,16.6490759955394
898,Commercial,Commercial - Service/Retail/Office,3023,1,15.0252055141,14.1086529063,35.7265625,23.9090901624662
899,Commercial,Commercial - Service/Retail/Office,3024,1,12.9005203426,10.3730999393,26.2734375,20.5292199982811
900,Industrial,Mixed Industrial/Commercial,3028,1,33.066206727,68.0587391352,172.328125,52.6209928735895
901,Industrial,Mixed Industrial/Commercial,3029,1,13.4597340033,11.1145602681,28.140625,21.4140758546173
902,Industrial,Mixed Industrial/Commercial,3030,1,11.1193882639,7.6210536878,19.3046875,17.6965801112945
903,Industrial,Mixed Industrial/Commercial,3031,1,12.2837292466,9.4108079111,23.8359375,19.5459294386373
904,Industrial,Mixed Industrial/Commercial,3032,1,10.0508407642,6.05633701467,15.3359375,15.9946690416355
905,Industrial,Mixed Industrial/Commercial,3033,1,28.4611761452,45.9222210695,116.28125,45.2892412451797
906,Institutional,School,3034,1,7.39954180274,3.39685074633,8.59375,11.7746790434581
907,Industrial,Mixed Industrial/Commercial,3035,1,34.0301219558,55.3627898711,140.171875,54.1398575741766
908,Industrial,Mixed Industrial/Commercial,3036,1,27.1605547442,39.399392317,99.765625,43.2121938306719
909,Industrial,Mixed Industrial/Commercial,3037,1,10.5476062917,6.90500391606,17.4921875,16.7843210496819
910,Commercial,Hotel/Visitor Accommodation,3038,1,13.5360183226,11.0314486061,27.9296875,21.5413989882903
911,Commercial,Hotel/Visitor Accommodation,3039,1,305.837345153,2758.15653253,6984.578125,486.7827480281
912,Commercial,Commercial - Service/Retail/Office,3040,1,85.6258988216,388.280089368,983.078125,136.264059132997
913,Residential,Single Family Detached - R1,3041,1,37.3397404452,86.9982752124,220.25,59.4165884954285
914,Residential,Accessory Building,3042,1,11.4601134785,8.13125648017,20.5859375,18.2372212540689
915,Residential,Accessory Building,3043,1,14.9397263302,13.6184155738,34.4765625,23.7666360861943
916,Residential,Accessory Building,3044,1,8.67238759419,4.57953003695,11.59375,13.7962160333309
917,Residential,Accessory Building,3045,1,9.10793313145,5.16071404561,13.0546875,14.4908764940248
918,Residential,Accessory Building,3046,1,9.78564399592,5.98492605076,15.1640625,15.5705208591516
919,Residential,Accessory Building,3047,1,17.3289092847,18.5860983778,47.0546875,27.576674620881
920,Residential,Accessory Building,3048,1,16.4394507009,15.5879779144,39.453125,26.1547788932272
921,Commercial,Commercial - Service/Retail/Office,3049,1,8.92257631686,4.97493623947,12.6015625,14.1988407794789
922,Recreational,Recreation Centre/Ice Arena,3050,1,498.221178883,7738.83420426,19596.9296875,792.801503810975
923,Industrial,Mixed Industrial/Commercial,3051,1,17.9472239404,17.4499588125,44.1953125,28.573345685041
924,Industrial,Mixed Industrial/Commercial,3052,1,18.2336363934,18.7499832901,47.484375,29.0273333868089
925,Industrial,Mixed Industrial/Commercial,3053,1,19.6148048817,18.1127670607,45.875,31.233726966736
926,Industrial,Mixed Industrial/Commercial,3054,1,17.8759479669,17.7456868843,44.9375,28.433557956182
927,Industrial,Mixed Industrial/Commercial,3055,1,17.7907115411,17.267055169,43.7265625,28.2971257849462
928,Industrial,Mixed Industrial/Commercial,3056,1,18.1523335469,18.161881957,45.984375,28.8728267767098
929,Industrial,Mixed Industrial/Commercial,3057,1,18.0465637457,18.0082292257,45.6015625,28.7047696226584
930,Industrial,Mixed Industrial/Commercial,3058,1,9.56707096433,5.6895660474,14.4140625,15.2227098405458
931,Residential,Single Family Detached - R1,3060,1,14.605600609,13.2378330531,33.515625,23.2367094212098
932,Residential,Single Family Detached - R1,3061,1,14.3350467107,12.6506633344,32.03125,22.8052283527953
933,Residential,Single Family Detached - R1,3062,1,13.8355765016,11.8735044237,30.0625,22.0121550460624
934,Residential,Single Family Detached - R1,3063,1,8.93062039317,4.51674690841,11.4375,14.2045376475397
935,Residential,Single Family Detached - R1,3064,1,15.9867366246,12.0275976822,30.453125,25.4537740790601
936,Residential,Townhouse/Fourplex - R4,3065,1,84.3658165109,333.320455201,843.8515625,134.214057400328
937,Residential,Townhouse/Fourplex - R4,3066,1,86.0735292287,338.666226046,857.3984375,136.929139117826
938,Residential,Accessory Building,3067,1,14.1472580714,12.4306194465,31.4609375,22.5092151429377
939,Residential,Accessory Building,3068,1,10.733732458,6.98489079103,17.6796875,17.077501672247
940,Residential,Accessory Building,3069,1,12.2388188482,9.36129056704,23.703125,19.4738884147464
941,Residential,Accessory Building,3070,1,31.6605927915,62.615925005,158.5234375,50.3764140396867
942,Residential,Accessory Building,3071,1,9.23391260157,5.32671848311,13.484375,14.6927151556394
943,Residential,Accessory Building,3072,1,16.1422204309,16.1858401828,40.9765625,25.6838908042191
944,Residential,Accessory Building,3073,1,12.7801658556,10.194922061,25.8203125,20.3349800794371
945,Residential,Accessory Building,3076,1,9.81547164165,5.55189376356,14.0625,15.6165325996106
946,Residential,Accessory Building,3077,1,9.91390657856,5.59894904963,14.171875,15.7732231295558
947,Residential,Accessory Building,3078,1,12.6221009215,9.64730843077,24.4140625,20.085734128065
948,Residential,Accessory Building,3080,1,18.3668741772,19.7861880476,50.09375,29.2210834970143
949,Residential,Accessory Building,3081,1,8.73809964427,4.74088538963,12.0078125,13.9044604723153
950,Residential,Accessory Building,3082,1,13.2073279829,10.4322910226,26.40625,21.0209455962974
